group,dimension,category,record_count
대화체,상황,동료에게 사내연애를 밝히는 상황,4
대화체,상황,팀원들에게 청첩장을 돌리는 상황,4
대화체,상황,자주 지각하는 부하 직원과 대화,4
대화체,상황,여름 휴가 계획을 동료와 이야기하는 상황,4
대화체,상황,상사에 교육지원금을 요청해야 하는 상황,4
대화체,상황,사내 공모전에 뽑힌 상황,4
대화체,상황,회사에 잡상인이 들어온 상황,4
대화체,상황,부하 직원이 중요 서류를 잃어버린 상황,4
대화체,상황,엘리베이터에서 상사를 만난 상황,4
대화체,상황,사무실 대청소,4
대화체,상황,동료가 복직한 상황,4
대화체,상황,정수기 물통을 교체해야 하는 상황,4
대화체,상황,월급에 관해 이야기하는 상황,4
대화체,상황,회사에서 주는 명절 선물을 고르는 상황,4
대화체,상황,사무실에 필요한 비품을 적는 상황,4
대화체,상황,입사 후 첫날 동료와 인사하는 상황,4
대화체,상황,근태가 안좋은 부하직원에게 주의를 주는 상황,4
대화체,상황,합격자에게 전화로 합격 통보하는 상황,4
대화체,상황,퇴사자에게 연차수당을 지급받을 것인지 사용할 것인지 물어보는 상황,4
대화체,상황,퇴사자에게 퇴사 날짜를 확정하는 상황,4
대화체,상황,홍보물의 주요 색상을 논의하는 상황,4
대화체,상황,이번 분기 회사 홍보를 어떻게 할 것인지에 회의하는 상황,4
대화체,상황,지난 홍보물의 실수를 기억하며 주의하자는 이야기를 하는 상황,4
대화체,상황,홍보 책자에 오타가 많아 검열한 사원을 주의시키는 상황,4
대화체,상황,홍보의 다양성 부족으로 박람회에 관람객이 적은 상황,4
대화체,상황,새로운 기획안의 방향을 논의하는 상황,4
대화체,상황,한 해 계획 보고서를 작성하는 상황,4
대화체,상황,중요한 두 사업의 일정을 조정하는 상황,4
대화체,상황,사무 부서에 업무 지원을 요청하는 상황,4
대화체,상황,경영전략을 유용하게 하기 위해 회의하는 상황,4
대화체,상황,대학생에게 영업을 어떻게 할지 논의하는 상황,4
대화체,상황,고객에게 기업의 신제품 기능을 소개하는 상황,4
대화체,상황,영업사원이 목표 매출을 달성하지 못해 좌절하는 상황,4
대화체,상황,영업하던 중 타사와 사소한 문제가 생긴 상황,4
대화체,상황,처음 만난 사람과 대화하는 방법을 영업사원에게 전달하는 상황,4
대화체,상황,건설 회사에서 협력업체와 계약을 진행하는 상황,4
대화체,상황,이전에 계약한 계약서의 지급일을 문의하는 상황,4
대화체,상황,근로계약서를 작성하며 근무시간에 관해 확인하는 상황,4
대화체,상황,상가 월세 계약을 하며 입금일에 관해 확인하는 상황,4
대화체,상황,연봉을 합의하고 계약서를 작성하는 상황,4
대화체,상황,컴퓨터 화면이 나오지 않아 문의하는 상황,4
대화체,상황,새 컴퓨터에 다양한 소프트웨어를 설치를 부탁하는 상황,4
대화체,상황,본체에서 소리가 심하게 나서 수리를 요청하는 상황,4
대화체,상황,새로 설치한 소프트웨어가 정상 작동하지 않는 상황,4
대화체,상황,노트북에 물이 들어가 자판기가 작동하지 않는 상황,4
대화체,상황,세금계산서를 발행했는데 금액이 잘못되어 수정을 요청하는 상황,4
대화체,상황,영수증의 적격증빙 내용을 설명하는 상황,4
대화체,상황,계정과목을 정확히 적어달라는 요청을 하는 상황,4
대화체,상황,기업의 부채 상환일이 다가오는 상황,4
대화체,상황,선수금을 지급받을 날짜가 지났는데 입금되지 않은 상황,4
대화체,상황,새로 산 청소기에 문제가 있어서 문의하는 상황,4
대화체,상황,비행기 표 구매 후 일정 변경을 전화로 요청하는 상황,4
대화체,상황,회사 제품에 결함이 있어 방문 수리를 신청하는 상황,4
대화체,상황,고객이 매장에서 산 물건을 변심으로 반품하려는 상황,4
대화체,상황,전화 예약한 상품의 배송이 지연되자 취소하려는 상황,4
대화체,상황,중국으로의 선적 일정을 문의하는 상황,4
대화체,상황,관세사무소에 수출 송장 발급 신청을 하는 상황,4
대화체,상황,선적 전날인데 물건이 도착하지 않은 상황,4
대화체,상황,선적할 물건 항목을 정리하는 상황,4
대화체,상황,선적 일정이 미뤄진 상황,4
대화체,상황,취직 면접에서 입사 하고 싶은 이유를 물어보는 상황,4
대화체,상황,취직 면접에서 상사가 부당한 일을 시켰을 때 대처 방법을 물어보는 상황,4
대화체,상황,취직 면접에서 지원자가 가능한 언어가 무엇인지 물어보는 상황,4
대화체,상황,회사와 집의 거리가 멀어서 입사한다면 어떻게 할 것인지 물어보는 상황,4
대화체,상황,상사가 개인적인 일을 맡겼을 때 어떻게 할 것인지 질문하는 상황,4
대화체,상황,우체국에서 우편을 보내는 상황,4
대화체,상황,경찰서에서 시민의 분실물을 보관하고 있다가 찾아주는 상황,4
대화체,상황,경찰서에서 길 잃은 아이의 부모님께 연락하는 상황,4
대화체,상황,소방서에서 학교의 소방 검사를 하는 상황,4
대화체,상황,동사무소에서 주민등록등본을 발급받는 상황,4
대화체,상황,점심 식사로 어떤 음식을 먹을지 이야기하는 상황,4
대화체,상황,음료를 사러 가는데 부장님께 드실지 여쭤보는 상황,4
대화체,상황,어려운 작업의 해결 방법을 상사에게 여쭤보는 상황,4
대화체,상황,야유회를 어디로 갈지 동료들끼리 논의하는 상황,4
대화체,상황,회식 다음 날 동료들이 서로 귀가를 잘했는지 물어보는 상황,4
대화체,상황,타 회사의 사원이 방문한 상황,4
대화체,상황,디자이너와 직원과의 대화,4
대화체,상황,인사관리,148
대화체,상황,법률,92
대화체,상황,IT/컴퓨터,56
대화체,상황,CS/고객 상담,180
대화체,상황,무역,48
대화체,상황,직장에서의 일상 대화,268
대화체,상황,입사 전 개인사정으로인해 OT 날짜를 변경해야 하는 상황,4
대화체,상황,신입사원으로 부서에 발령 나는 상황,4
대화체,상황,퇴직하는 직원이 퇴직금과 관련하여 이야기하는 상황,4
대화체,상황,퇴직금 외에 주휴수당과 연차 등의 부가적인 부에 대해 이야기하는 상황,4
대화체,상황,진급 시험 결과와 부서 변동을 알리는 상황,4
대화체,상황,신제품을 홍보를 해야하는 상황,4
대화체,상황,홍보를 유튜버에게 제의 하는 상황,4
대화체,상황,광고하기로 한 유튜버와 회의를하는 상황,4
대화체,상황,광고 모델의 스캔들이 발생한 상황,4
대화체,상황,ppl을 통해 상품을 홍보해야 하는상황,4
대화체,상황,하반기 신입사원 채용공고를 내는 상황,4
대화체,상황,회사 내 계약직 정규직 변경관련,4
대화체,상황,회사 내 시설변경 요청건,4
대화체,상황,회사의 사회 환원 시스템에 대해 의논 하는 상황,4
대화체,상황,사회환원 프로그램에 관한 예산 및 기획안을 짜는 상황,4
대화체,상황,보험 계약을 해야 하는 상황,4
대화체,상황,제품을 판매하려고 다른 회사에 영업을 가야 하는 상황,4
대화체,상황,새 계약을 하기 위해 다른 회사의 임원에게 사례를 해야 하는 상황,4
대화체,상황,지난달 영업매출 결과가 나온 상황,4
대화체,상황,은행에서 고객에게 상품을 홍보하는 상황,4
대화체,상황,신입사원의 계약을 하면서 수습기간. 3개월에 대해 언급하는 상황,1
대화체,상황,신입사원의 계약을 하면서 수습기간. 4개월에 대해 언급하는 상황,1
대화체,상황,신입사원의 계약을 하면서 수습기간. 5개월에 대해 언급하는 상황,1
대화체,상황,신입사원의 계약을 하면서 수습기간. 6개월에 대해 언급하는 상황,1
대화체,상황,미디어 업체와 작가와의 계약 진행상황,4
대화체,상황,저작권이 침해된 상황,4
대화체,상황,고객의 불만 글로 인해 보험처리를 해야 하는 상황,4
대화체,상황,직원이 공금을 횡령한 상황,4
대화체,상황,프로그램이 업데이트를 직원들에게 알리는 상황,4
대화체,상황,"프로그램 업데이트를 하려 했으나, 프로그램 오류가 나는 상황",4
대화체,상황,프로그램오류로 프로그램 회사와 전화를 하는 상황,4
대화체,상황,프로그램 오류 해결방법을 사람들에게 다시 알려주는 상황,4
대화체,상황,컴퓨터가 망가진걸 고치는 상황,4
대화체,상황,법인카드로 결제내역서를 회사에 제출해야 되는 상황,4
대화체,상황,개인사비로 회사 업무에 사용한 지출내역을 확인 받는 상황,4
대화체,상황,공금처리 건으로 타 부서 직원과 대화하는 상황,4
대화체,상황,하반기 예산안에 결정과 관련 자료 모집하는 상황,4
대화체,상황,하반기 예산안에 대해서 불만을 갖고서 대응하는 상황,4
대화체,상황,고객이 인터넷으로 교육프로그램을 가입해서 결제하고 싶은 상황,4
대화체,상황,인터넷 결제를 하려고 했으나 사용하는 은행이 보이지 않아서 문의하는 상황,4
대화체,상황,"인터넷으로 물건을 샀는데, 주문한 물건이 품절되어 고객에게 연락해야 하는 상황",4
대화체,상황,"주문을 했으나, 물품이 오지 않았는데, 배송조회 상으로는 이미 도착해 있는 상황",4
대화체,상황,배송한 물건이 기사의 실수로 분실이 된 것을 고객에게 안내하는 상황,4
대화체,상황,인터넷으로 고객이 구입한 물품의 송장을 발행하는 상황,4
대화체,상황,중국에서 물품 배송을 받아야 하는 상황,4
대화체,상황,물품 배송 편을 선택해야 하는 상황,4
대화체,상황,"원자재 금액 인상으로 인해, 대체 물품을 정해야 하는 상황",4
대화체,상황,물품을 실어오던 선박이 태풍으로 인해 파손되어 물품을 받을 수 없게 된 상황,4
대화체,상황,지원한 부분에 경력이 없는 지원자를 면접 보는 상황,4
대화체,상황,지원자의 월급이 전에 일을 하던 곳보다 적다는 것을 알리는 상황,4
대화체,상황,지원자의 경력을 보고 쉽게 그만두는 것에 대해 걱정하면서 질문을 하는 상황,4
대화체,상황,지원자들에게 공통적인 질문을 하고 답변을 보는 상황,4
대화체,상황,"업무와 관련된 질문을 해, 상황을 대처하는 모습을 확인하는 상황",4
대화체,상황,회사내의 성희롱예방 안내 교육을 받아야 하는 상황,4
대화체,상황,안내 교육 관련하여 회사 내에 전체 교육을 알리는 상황,4
대화체,상황,"교육 후, 관련 자료를 제출해야 하는 상황",4
대화체,상황,중소기업 국가지원을 받기 위해서 시청에 알아보는 상황,4
대화체,상황,소방 시설 변동 관련 수정내역을 알리는 상황,4
대화체,상황,점심시간에 메뉴를 무엇을 할지에 대해 고민하는 상황,4
대화체,상황,팀장이 결정한 콩국수를 다른 직원들에게 알리는 상황,4
대화체,상황,팀장이 새로운 업무를 대리에게 전달하는 상황,4
대화체,상황,자료 정리 중 문제가 있는 부분을 팀장에게 문의하는 상황,4
대화체,상황,퇴근 시간에 퇴근하려는 직원들이 상사의 눈치를 보는 상황,4
대화체,상황,친구와 음식점에 대해 대화,4
대화체,상황,크리스마스 음식점 예약 및 방문 후기,4
대화체,소분류,캠핑,4
대화체,상황,미국 여행,8
대화체,소분류,연구실,4
대화체,상황,연구실 일상대화,4
대화체,소분류,집 안,4
대화체,상황,가족 일상대화,12
대화체,소분류,일상,304
대화체,상황,부부의 대화,12
대화체,상황,친구와 대화,100
대화체,상황,중년 친구와 대화,4
대화체,상황,모임(취미),36
대화체,상황,부부 대화,12
대화체,상황,친구 대화,24
대화체,상황,가족 대화(운전연습),16
대화체,상황,친구와 여행,16
대화체,상황,친구와 일상대화,12
대화체,상황,친구와 일상대화(곤충),12
대화체,상황,친구와 일상대화(직장),20
대화체,상황,친구와 일상대화(공부),20
대화체,상황,친구와 일상대화(일상),40
대화체,상황,취직면접상황,40
